DotSize,IntersectionID,Lat,Lon,OBJECTID,Saturday,Saturday_1_79,StopDescription,StopID,Sunday,Sunday_1_79,Weekday,Weekday_1_79,WkdBdPerSvc,WkdSvc,coordinates
115731.37,527,43.101745,-89.3525,6764,2.5,2.5,WB E Johnson fs N Seventh ,1986,2.5,2.5,23.15,23.15,0,0,"[-89.3524939779967, 43.101737050059846]"
11253.46,835,43.090159,-89.350906,6765,0.0,0.0,NB Division ns Oakridge ,1995,0.0,0.0,2.25,2.25,0,0,"[-89.35089997936556, 43.090151052096196]"
429221.95,812,43.084003,-89.378804,6766,28.52,26.01,WB E Gorham ns N Livingston ,1996,21.01,21.01,85.84,84.18,0,0,"[-89.37879797231983, 43.08399505494099]"
48704.67,483,43.090632,-89.347288,6767,0.0,0.0,WB Oakridge ns Evergreen ,1998,0.0,0.0,9.74,9.74,0,0,"[-89.34728198125426, 43.090624052304136]"
43915.14,776,43.075048,-89.412931,6768,1.5,0.0,EB Linden ns Babcock ,2003,0.0,0.0,8.78,0.0,0,0,"[-89.41292496366904, 43.07504005811281]"
515822.54,38,43.076436,-89.424388,6769,2.0,0.0,EB Observatory fs Walnut ,2007,15.01,0.0,103.16,30.35,0,0,"[-89.42438195961839, 43.076428058916434]"
526455.49,12,43.089239,-89.43376,6770,22.0,0.0,SB Lake Mendota at Lot R ,2014,9.5,0.0,105.29,0.0,0,0,"[-89.43375395515932, 43.08923105711604]"
31684.55,5,43.086293,-89.435043,6771,0.5,0.0,WB Eagle Hts at Lot E ,2018,1.0,0.0,6.34,0.0,0,0,"[-89.43503695563956, 43.08628505790309]"
500261.27,85,43.0788,-89.429795,6772,5.0,0.0,EB Marsh fs Highland ,2023,9.5,0.0,100.05,0.0,0,0,"[-89.42978895811754, 43.078792058600655]"
92270.41,6,43.086248,-89.436661,6773,6.0,0.0,WB Eagle Hts at Lot F ,2026,3.5,0.0,18.45,0.0,0,0,"[-89.43665495494466, 43.08624005743219]"
21677.99,2,43.080259,-89.428067,6774,0.0,0.0,NB U Bay at Lot 60 ,2027,1.5,0.0,4.34,0.0,0,0,"[-89.42806095827753, 43.080251058065976]"
603648.6,4,43.086445,-89.433772,6775,32.5,0.0,SB Lake Mendota ns Eagle Hts ,2034,19.51,0.0,120.73,0.0,0,0,"[-89.43376595614313, 43.08643705719734]"
431336.39,9,43.089158,-89.438057,6776,18.5,0.0,NB Lake Mendota at Lot N ,2039,15.01,0.0,86.27,0.0,0,0,"[-89.43805095436704, 43.08915005756758]"
7781.84,257,43.084252,-89.433487,6777,2.0,0.0,NB Lake Mendota fs U Bay ,2041,1.5,0.0,1.56,0.0,0,0,"[-89.43348095582284, 43.08424405766921]"
416884.39,257,43.084386,-89.433784,6778,12.0,0.0,SB Lake Mendota ns U Bay ,2048,10.5,0.0,83.38,0.0,0,0,"[-89.43377795660824, 43.08437805759556]"
25013.06,2,43.080886,-89.428351,6779,1.0,0.0,SB U Bay at Lot 76 ,2050,0.0,0.0,5.0,0.0,0,0,"[-89.42834495851231, 43.08087805842707]"
18898.76,38,43.077045,-89.424906,6780,0.0,0.0,NB Walnut fs Observatory ,2053,0.5,0.0,3.78,0.0,0,0,"[-89.42489995966436, 43.077037058854394]"
887685.84,8,43.086668,-89.441612,6781,37.0,0.0,WB Eagle Hts at Lot M ,2054,13.01,0.0,177.54,0.0,0,0,"[-89.44160595367741, 43.086660057444995]"
289039.85,10,43.089784,-89.437007,6782,13.5,0.0,NB Lake Mendota at Lot P ,2061,8.5,0.0,57.81,0.0,0,0,"[-89.43700095404229, 43.089776057310154]"
186222.42,787,43.076176,-89.416079,6783,56.15,0.0,SB Elm fs Observatory ,2064,5.0,0.0,37.24,0.0,0,0,"[-89.41607296217728, 43.0761680582045]"
160083.61,11,43.090501,-89.435587,6784,4.5,0.0,NB Lake Mendota at Lot Q ,2071,1.5,0.0,32.02,0.0,0,0,"[-89.43558095518293, 43.09049305701742]"
208442.2,85,43.079006,-89.429203,6785,11.5,0.0,WB Marsh at Lot 76 ,2076,12.51,0.0,41.69,0.0,0,0,"[-89.42919695792338, 43.07899805839163]"
1350705.44,7,43.086328,-89.438587,6786,58.5,0.0,WB Eagle Hts at Shelter ,2082,43.02,0.0,270.14,0.0,0,0,"[-89.43858095383244, 43.086320057666924]"
60816.82,38,43.076759,-89.42577,6787,0.5,0.0,WB Observatory fs Walnut ,2088,2.5,0.0,12.16,7.61,0,0,"[-89.42576395885649, 43.07675105854706]"
1941055.67,450,43.076973,-89.428499,6788,10.5,0.0,EB Observatory fs Highland ,2091,18.01,0.0,388.21,139.97,0,0,"[-89.42849295878811, 43.076965058749444]"
205533.71,16,43.072931,-89.459792,6789,19.51,19.51,WB Sheboygan at State Office ,2100,13.5,13.5,41.11,41.11,0,0,"[-89.45978594919268, 43.072923060849575]"
1807858.44,16,43.072707,-89.459545,6790,55.53,55.53,EB Sheboygan op State Office ,2101,56.52,56.52,361.57,361.57,0,0,"[-89.4595389490477, 43.07269906105652]"
28414.37,368,43.050928,-89.444318,6791,0.5,0.5,EB Odana ns Frederick ,2105,0.0,0.0,5.68,5.68,0,0,"[-89.44431195636744, 43.05092006413522]"
45803.76,256,43.067839,-89.477947,6792,2.05,2.05,EB Regent fs S Rosa ,2109,0.0,0.0,9.16,9.16,0,0,"[-89.47794094512423, 43.067831063030816]"
194565.49,686,43.05338,-89.450588,6793,15.03,15.03,EB Tokay fs S Midvale ,2111,4.51,4.51,38.91,38.91,0,0,"[-89.45058195437699, 43.05337206372625]"
5561.63,373,43.052792,-89.435692,6794,0.0,0.0,WB Monroe fs Glenway ,2112,0.0,0.0,1.11,1.11,0,0,"[-89.43568595855784, 43.05278406314467]"
5002.87,681,43.050812,-89.446761,6795,1.0,1.0,WB Odana ns Anthony ,2114,0.0,0.0,1.0,1.0,0,0,"[-89.44675495590612, 43.05080406382494]"
15612.61,696,43.055997,-89.472668,6796,1.0,1.0,EB Science fs S Whitney ,2115,1.5,1.5,3.12,3.12,0,0,"[-89.4726619476081, 43.05598906477527]"
42324.19,361,43.049646,-89.454461,6797,1.0,1.0,EB Odana fs Charles ,2119,1.0,1.0,8.46,8.46,0,0,"[-89.4544549532822, 43.04963806494721]"
259467.63,744,43.069331,-89.463074,6798,2.5,2.5,NB Eau Claire fs Regent ,2121,1.5,1.5,51.89,51.89,0,0,"[-89.46306794895396, 43.069323061534426]"
1394156.81,450,43.077349,-89.428844,6799,36.52,35.02,NB Highland fs Observatory ,2125,46.52,26.01,278.83,217.02,0,0,"[-89.42883795776247, 43.077341058755394]"
313638.84,963,43.074207,-89.433585,6800,23.01,23.01,NB U Bay fs Univ Ave ,2131,18.51,18.51,62.73,62.73,0,0,"[-89.43357895764274, 43.07419905958264]"
11676.83,695,43.056319,-89.43041,6801,0.0,0.0,WB Monroe ns Pickford ,2132,0.5,0.5,2.34,2.34,0,0,"[-89.43040395994787, 43.05631106218642]"
81951.65,711,43.060632,-89.447048,6802,6.51,6.51,EB Mineral Pt fs S Owen ,2133,4.01,4.01,16.39,16.39,0,0,"[-89.44704195422517, 43.06062406229417]"
5017.45,394,43.060857,-89.44179,6803,0.0,0.0,WB Mineral Pt ns Toepfer ,2134,0.0,0.0,1.0,1.0,0,0,"[-89.44178395609698, 43.06084906224222]"
20588.73,72,43.064475,-89.424955,6804,0.0,0.0,NB Commonwealth ns Rugby ,2135,0.0,0.0,4.12,4.12,0,0,"[-89.4249489602703, 43.06446706092905]"
30662.18,408,43.064287,-89.433768,6805,0.5,0.5,EB Speedway ns Hillcrest ,2137,0.0,0.0,6.13,6.13,0,0,"[-89.4337619578652, 43.06427906128489]"
34634.69,744,43.069017,-89.463666,6806,1.5,1.5,WB Regent fs Eau Claire ,2138,1.5,1.5,6.93,6.93,0,0,"[-89.46365994861493, 43.06900906185591]"
52301.45,389,43.059202,-89.425646,6807,1.0,1.0,EB Monroe fs West Lawn ,2139,0.0,0.0,10.46,10.46,0,0,"[-89.42563996155098, 43.05919406124613]"
2099872.53,242,43.076319,-89.412882,6808,81.5,0.0,EB Observatory ns Babcock ,2145,75.03,0.0,419.97,98.92,0,0,"[-89.41287596324828, 43.076311057947194]"
400905.47,430,43.072801,-89.421956,6809,36.52,36.52,WB Univ Ave fs Forest ,2146,30.01,30.01,80.18,80.18,0,0,"[-89.42194996084677, 43.07279305935645]"
558.88,414,43.067426,-89.454827,6810,0.0,0.0,SB S Segoe ns Waukesha ,2148,0.0,0.0,0.11,0.11,0,0,"[-89.45482095167353, 43.06741806182289]"
30163.45,75,43.067913,-89.471356,6811,0.0,0.0,EB Regent fs Kenosha ,2153,0.0,0.0,6.03,6.03,0,0,"[-89.47134994656119, 43.06790506270924]"
12856.1,715,43.061046,-89.47261,6812,1.01,1.01,WB Mineral Pt fs S Whitney ,2160,2.01,2.01,2.57,2.57,0,0,"[-89.47260394748962, 43.061038063560446]"
51290.28,688,43.05345,-89.45877,6813,1.0,1.0,EB Tokay ns Hilltop ,2161,0.5,0.5,10.26,10.26,0,0,"[-89.45876395206238, 43.05344206383158]"
12847.4,410,43.066066,-89.478575,6814,0.0,0.0,SB S Rosa ns Stadium ,2162,0.0,0.0,2.57,2.57,0,0,"[-89.47856894507554, 43.06605806309479]"
49059.49,737,43.06803,-89.424141,6815,5.01,5.01,WB Regent fs N Allen ,2164,5.01,5.01,9.81,9.81,0,0,"[-89.42413496111767, 43.06802205975971]"
0.0,815,43.083963,-89.478145,6816,2.0,2.0,EB Capital ns Univ Ave ,2165,2.5,2.5,0.0,0.0,0,0,"[-89.47813894250564, 43.083955060358115]"
47977.73,68,43.055667,-89.467891,6817,1.5,1.5,EB Science at 535 ,2169,1.0,1.0,9.6,9.6,0,0,"[-89.46788494894804, 43.05565906436138]"
40776.52,243,43.073965,-89.436091,6818,6.01,6.01,NB N Franklin ns Univ Ave ,2171,5.0,5.0,8.16,8.16,0,0,"[-89.43608495634948, 43.07395705914082]"
16137.11,392,43.059981,-89.42709,6819,0.0,0.0,NB Commonwealth ns Gregory ,2173,0.0,0.0,3.23,3.23,0,0,"[-89.42708396059379, 43.059973061415]"
2229.98,693,43.055942,-89.442036,6820,0.0,0.0,SB Toepfer ns St Clair ,2174,0.0,0.0,0.45,0.45,0,0,"[-89.44202995665647, 43.055934063090646]"
2208320.89,764,43.072912,-89.463496,6821,99.56,99.56,EB Sheboygan fs Eau Claire ,2175,93.03,93.03,441.66,441.66,0,0,"[-89.46348994875126, 43.07290406126193]"
36307.86,428,43.07127,-89.43846,6822,4.0,4.0,EB Kendall fs Ridge ,2177,4.0,4.0,7.26,7.26,0,0,"[-89.43845395567807, 43.0712620604814]"
0.0,696,43.056051,-89.471866,6823,0.0,0.0,WB Science ns S Whitney ,2178,0.0,0.0,0.0,0.0,0,0,"[-89.47185994761371, 43.056043064513716]"
0.0,72,43.064359,-89.425363,6824,0.0,0.0,SB Commonwealth fs Rugby ,2180,0.0,0.0,0.0,0.0,0,0,"[-89.42535696060318, 43.064351060370726]"
3346.58,252,43.053797,-89.465842,6825,0.5,0.5,WB Tokay fs S Segoe ,2182,0.0,0.0,0.67,0.67,0,0,"[-89.46583594976863, 43.05378906432264]"
16757.47,740,43.06793,-89.473664,6826,0.0,0.0,EB Regent ns Rock ,2183,0.0,0.0,3.35,3.35,0,0,"[-89.47365794634476, 43.06792206239232]"
55285.6,87,43.073101,-89.457163,6827,10.51,10.51,WB Sheboygan fs N Segoe ,2184,8.5,8.5,11.06,11.06,0,0,"[-89.45715695040795, 43.07309306065808]"
2791.5,678,43.049987,-89.450858,6828,0.0,0.0,NB S Midvale ns Odana ,2187,0.5,0.5,0.56,0.56,0,0,"[-89.45085195475592, 43.049979064625155]"
1540385.71,782,43.075108,-89.450497,6829,216.1,216.1,EB Univ Ave fs N Midvale ,2191,145.06,145.06,308.08,308.08,0,0,"[-89.4504909519418, 43.07510005981372]"
408167.32,77,43.072425,-89.425511,6830,21.51,21.51,WB Univ Ave fs Walnut ,2192,24.51,24.51,81.63,81.63,0,0,"[-89.42550495981416, 43.07241705947806]"
8395.67,18,43.080312,-89.472636,6831,0.5,0.5,NB Univ Ave fs Spring Harbor ,2193,0.0,0.0,1.68,1.68,0,0,"[-89.47262994497827, 43.08030406050991]"
0.0,55,43.068403,-89.451371,6832,0.0,0.0,SB N Midvale ns Regent ,2194,0.0,0.0,0.0,0.0,0,0,"[-89.45136495289162, 43.06839506102131]"
5511521.13,787,43.076347,-89.416104,6833,163.5,0.0,EB Observatory ns Elm ,2195,142.06,0.0,1102.3,117.79,0,0,"[-89.4160979625528, 43.0763390582576]"
0.0,418,43.068234,-89.47617,6834,0.0,0.0,WB Regent fs Glen ,2196,0.0,0.0,0.0,0.0,0,0,"[-89.47616394462001, 43.06822606263927]"
12876.21,808,43.082424,-89.475082,6835,1.0,1.0,NB Univ Ave ns Norman ,2197,0.0,0.0,2.58,2.58,0,0,"[-89.47507594387497, 43.0824160607558]"
51274.63,15,43.071365,-89.454878,6836,12.01,12.01,NB N Segoe fs Kelab ,2199,8.0,8.0,10.25,10.25,0,0,"[-89.45487195160233, 43.071357060617274]"
205443.82,782,43.07552,-89.451609,6837,0.0,0.0,WB Univ Ave fs N Midvale ,2200,0.0,0.0,41.09,41.09,0,0,"[-89.45160295196581, 43.07551205995198]"
177737.13,738,43.067897,-89.467949,6838,1.5,1.5,EB Regent fs S Whitney ,2201,1.5,1.5,35.55,35.55,0,0,"[-89.46794294799787, 43.06788906210288]"
9484.66,251,43.053815,-89.463916,6839,1.0,1.0,WB Tokay fs Wedgewood ,2202,0.0,0.0,1.9,1.9,0,0,"[-89.46390995049022, 43.053807064337875]"
558.58,423,43.069594,-89.446138,6840,0.0,0.0,WB Bluff ns N Blackhawk ,2204,0.0,0.0,0.11,0.11,0,0,"[-89.44613195388375, 43.06958606124155]"
141222.41,212,43.074143,-89.473804,6841,0.0,0.0,EB Old Middleton ns Gettle ,2205,0.0,0.0,28.24,28.24,0,0,"[-89.47379794532023, 43.074135061507924]"
3910.08,747,43.069577,-89.444076,6842,0.0,0.0,WB Bluff ns Palomino ,2206,0.0,0.0,0.78,0.78,0,0,"[-89.4440699548154, 43.06956906097384]"
1114.34,368,43.051161,-89.444145,6843,0.0,0.0,WB Odana ns Frederick ,2212,0.0,0.0,0.22,0.22,0,0,"[-89.44413895682678, 43.0511530637823]"
0.0,745,43.069208,-89.453964,6844,0.0,0.0,NB N Segoe fs Regent ,2219,0.0,0.0,0.0,0.0,0,0,"[-89.45395795109778, 43.06920006109634]"
10127.5,211,43.074128,-89.467928,6845,0.0,0.0,WB Old Middleton fs N Whitney ,2220,0.0,0.0,2.03,2.03,0,0,"[-89.46792194669575, 43.07412006154601]"
13950.25,687,43.053764,-89.454673,6846,0.0,0.0,WB Tokay ns Charles ,2222,1.0,1.0,2.79,2.79,0,0,"[-89.45466695311363, 43.05375606418476]"
0.0,363,43.049994,-89.457941,6847,0.0,0.0,WB Odana ns Hilltop ,2224,0.0,0.0,0.0,0.0,0,0,"[-89.45793495224176, 43.04998606489589]"
4491.75,432,43.072973,-89.467409,6848,5.52,5.52,NB N Whitney ns Sheboygan ,2225,0.0,0.0,0.9,0.9,0,0,"[-89.46740294767847, 43.072965061342714]"
1673.29,71,43.053795,-89.470395,6849,0.0,0.0,WB Tokay fs Bluebird ,2226,0.0,0.0,0.33,0.33,0,0,"[-89.47038894884817, 43.05378706439608]"
7820.15,75,43.068236,-89.471467,6850,0.0,0.0,WB Regent ns Kenosha ,2228,0.0,0.0,1.56,1.56,0,0,"[-89.47146094703952, 43.068228062197875]"
123758.55,454,43.077404,-89.469794,6851,3.01,3.01,SB Univ Ave fs Tomahawk ,2230,3.0,3.0,24.75,24.75,0,0,"[-89.46978794648983, 43.07739606103784]"
26202.23,722,43.06246,-89.436187,6852,2.0,2.0,EB Speedway ns S Franklin ,2231,0.0,0.0,5.24,5.24,0,0,"[-89.43618095771832, 43.062452061742476]"
28989.7,375,43.053345,-89.447453,6853,2.0,2.0,EB Tokay fs Chatham ,2233,1.5,1.5,5.8,5.8,0,0,"[-89.4474469546321, 43.05333706366985]"
0.0,452,43.077552,-89.479572,6854,0.0,0.0,NB Old Middleton ns S Highlands ,2235,0.0,0.0,0.0,0.0,0,0,"[-89.47956594305681, 43.07754406161193]"
9002.23,212,43.074358,-89.473804,6855,1.0,1.0,WB Old Middleton fs Gettle ,2236,0.0,0.0,1.8,1.8,0,0,"[-89.47379794511264, 43.074350061832554]"
25040.34,219,43.072318,-89.423573,6856,0.0,0.0,NB N Allen ns Univ Ave ,2239,0.0,0.0,5.01,5.01,0,0,"[-89.42356696064299, 43.07231005933327]"
8349.71,86,43.078988,-89.426659,6857,0.0,0.0,WB Marsh at Lot 60 ,2240,0.0,0.0,1.67,0.0,0,0,"[-89.4266529583926, 43.07898005799389]"
1672.48,701,43.057589,-89.442036,6858,0.0,0.0,SB Toepfer ns Meyer ,2246,0.0,0.0,0.33,0.33,0,0,"[-89.44202995662738, 43.0575810622099]"
40685.31,726,43.06409,-89.471242,6859,2.01,2.01,NB S Whitney fs South Hill ,2249,2.0,2.0,8.14,8.14,0,0,"[-89.47123594738538, 43.064082063140674]"
5574.94,716,43.060997,-89.458083,6860,2.5,2.5,WB Mineral Pt fs S Segoe ,2250,0.0,0.0,1.11,1.11,0,0,"[-89.45807695115425, 43.06098906247992]"
52340.3,676,43.04992,-89.467406,6861,0.5,0.5,EB Odana ns Dearholt ,2253,0.5,0.5,10.47,10.47,0,0,"[-89.46739994989281, 43.049912064880594]"
244117.11,63,43.066131,-89.415105,6862,14.53,14.53,EB Monroe ns Garfield ,2255,15.03,15.03,48.82,48.82,0,0,"[-89.41509896375632, 43.066123059317526]"
0.0,462,43.083452,-89.480194,6863,0.5,0.5,EB Capital fs Baker ,2259,1.0,1.0,0.0,0.0,0,0,"[-89.48018794256171, 43.0834440608591]"
66341.81,713,43.060712,-89.450628,6864,2.0,2.0,EB Mineral Pt fs S Midvale ,2263,1.5,1.5,13.27,13.27,0,0,"[-89.45062195291054, 43.06070406275291]"
7820.15,39,43.070311,-89.442139,6865,1.0,1.0,WB Bluff at Les Chateaux Apt ,2264,0.0,0.0,1.56,1.56,0,0,"[-89.44213295556654, 43.07030306059498]"
36755.09,369,43.051269,-89.439554,6866,2.0,2.0,EB Odana ns Huron ,2265,0.0,0.0,7.35,7.35,0,0,"[-89.4395479576448, 43.051261063701745]"
2846142.62,84,43.076382,-89.419943,6867,49.5,0.0,EB Observatory op Natatorium ,2267,36.52,0.0,569.23,114.21,0,0,"[-89.419936961343, 43.076374058450355]"
38599.3,781,43.075431,-89.446473,6868,4.5,4.5,WB Univ Ave ns N Blackhawk ,2268,3.0,3.0,7.72,7.72,0,0,"[-89.44646695339543, 43.07542306030975]"
157148.54,244,43.07494,-89.43851,6869,6.0,6.0,WB Univ Ave ns Ridge ,2270,5.0,5.0,31.43,31.43,0,0,"[-89.438503956074, 43.07493205922459]"
1673.29,688,43.053772,-89.4584,6870,0.0,0.0,WB Tokay ns Hilltop ,2274,0.0,0.0,0.33,0.33,0,0,"[-89.4583939517938, 43.05376406374754]"
558.58,740,43.068261,-89.473849,6871,0.0,0.0,WB Regent fs Rock ,2278,0.0,0.0,0.11,0.11,0,0,"[-89.47384294628999, 43.0682530624161]"
25040.34,387,43.058629,-89.427189,6872,0.0,0.0,NB Commonwealth fs Monroe ,2279,0.0,0.0,5.01,5.01,0,0,"[-89.42718296069935, 43.058621061873176]"
3351.02,432,43.073197,-89.467211,6873,0.0,0.0,WB Sheboygan ns N Whitney ,2282,0.0,0.0,0.67,0.67,0,0,"[-89.46720494712295, 43.07318906151505]"
11140.81,389,43.059319,-89.425918,6874,0.0,0.0,WB Monroe ns West Lawn ,2290,1.0,1.0,2.23,2.23,0,0,"[-89.42591196128375, 43.059311061029234]"
555.87,676,43.050135,-89.467036,6875,0.0,0.0,WB Odana ns Dearholt ,2302,0.0,0.0,0.11,0.11,0,0,"[-89.46702994915321, 43.05012706489356]"
51193.59,737,43.068056,-89.423918,6876,0.0,0.0,SB N Allen ns Regent ,2306,0.0,0.0,10.24,10.24,0,0,"[-89.42391196015261, 43.06804806005857]"
2787.47,376,43.053677,-89.442035,6877,0.5,0.5,SB Toepfer ns Tokay ,2316,0.5,0.5,0.56,0.56,0,0,"[-89.4420289562453, 43.0536690628099]"
10034.9,396,43.061022,-89.465303,6878,2.0,2.0,WB Mineral Pt ns Racine ,2320,5.01,5.01,2.01,2.01,0,0,"[-89.46529694853744, 43.06101406332035]"
8362.41,252,43.053483,-89.466002,6879,0.5,0.5,EB Tokay ns S Segoe ,2323,1.5,1.5,1.67,1.67,0,0,"[-89.46599595014881, 43.05347506430077]"
39617.67,217,43.05178,-89.473751,6880,3.52,3.52,SB S Whitney op Westgate ,2324,7.06,7.06,7.92,7.92,0,0,"[-89.47374494735499, 43.05177206513065]"
40139.59,708,43.060633,-89.443889,6881,2.5,2.5,EB Mineral Pt ns Westmorland ,2325,0.5,0.5,8.03,8.03,0,0,"[-89.44388295484919, 43.060625062148944]"
1672.48,375,43.053667,-89.447626,6882,0.0,0.0,WB Tokay ns Chatham ,2336,0.0,0.0,0.33,0.33,0,0,"[-89.44761995471859, 43.05365906344484]"
31856.07,55,43.068501,-89.45089,6883,0.0,0.0,NB N Midvale fs Regent ,2337,0.0,0.0,6.37,6.37,0,0,"[-89.45088395288185, 43.068493061553056]"
0.0,745,43.068733,-89.454754,6884,0.0,0.0,SB S Segoe fs Regent ,2338,0.0,0.0,0.0,0.0,0,0,"[-89.45474795164155, 43.06872506174813]"
1672.48,67,43.055192,-89.470273,6885,0.0,0.0,WB Science op Uw Clinic ,2344,0.0,0.0,0.33,0.33,0,0,"[-89.47026694849667, 43.05518406450158]"
0.0,45,43.079468,-89.480117,6886,0.0,0.0,NB Old Middleton ns N Highlands ,2345,0.0,0.0,0.0,0.0,0,0,"[-89.48011094264797, 43.07946006129261]"
5591595.68,85,43.078388,-89.430227,6887,112.04,81.54,EB Highland fs Marsh ,2349,100.04,78.53,1118.32,556.36,0,0,"[-89.43022095723477, 43.07838005892747]"
0.0,256,43.06817,-89.478244,6888,0.0,0.0,NB N Rosa fs Regent ,2351,0.0,0.0,0.0,0.0,0,0,"[-89.47823794408103, 43.068162062586666]"
0.0,807,43.082583,-89.481885,6889,1.0,1.0,EB Capital fs Old Middleton ,2355,0.0,0.0,0.0,0.0,0,0,"[-89.48187894188526, 43.08257506052558]"
33393.93,681,43.05057,-89.447069,6890,0.5,0.5,EB Odana ns Anthony ,2357,0.5,0.5,6.68,6.68,0,0,"[-89.4470629553875, 43.05056206411489]"
59918.51,17,43.07591,-89.467053,6891,0.0,0.0,EB Univ Ave fs N Whitney ,2359,0.0,0.0,11.98,11.98,0,0,"[-89.46704694702237, 43.07590206059329]"
15052.63,66,43.072422,-89.45141,6892,5.5,5.5,SB N Midvale at Hilldale ,2362,1.5,1.5,3.01,3.01,0,0,"[-89.45140395174094, 43.07241406032268]"
0.0,738,43.068219,-89.468887,6893,0.0,0.0,WB Regent fs N Whitney ,2366,1.01,1.01,0.0,0.0,0,0,"[-89.46888094675883, 43.06821106191718]"
52701.79,779,43.075492,-89.456621,6894,0.0,0.0,WB Univ Ave ns N Segoe ,2370,0.0,0.0,10.54,10.54,0,0,"[-89.4566149499689, 43.07548406016461]"
3344.97,722,43.062845,-89.436064,6895,0.0,0.0,WB Speedway ns S Franklin ,2374,0.0,0.0,0.67,0.67,0,0,"[-89.43605795789121, 43.062837061209194]"
220279.99,764,43.073082,-89.46373,6896,15.51,15.51,WB Sheboygan ns Eau Claire ,2376,11.5,11.5,44.06,44.06,0,0,"[-89.46372394873761, 43.07307406097352]"
128781.17,973,43.067841,-89.42777,6897,3.51,3.51,EB Regent fs Highland ,2377,2.0,2.0,25.76,25.76,0,0,"[-89.42776395991527, 43.06783306024354]"
29461.36,217,43.04989,-89.475588,6898,0.0,0.0,EB Odana ns S Whitney ,2379,0.0,0.0,5.89,5.89,0,0,"[-89.47558194724242, 43.04988206551815]"
21693.53,700,43.057412,-89.428756,6899,2.5,2.5,WB Monroe ns Knickerbocker ,2380,0.0,0.0,4.34,4.34,0,0,"[-89.42874996079257, 43.05740406187654]"
39617.33,217,43.048772,-89.473243,6900,6.03,6.03,NB S Whitney ns Medical ,2383,5.05,5.05,7.92,7.92,0,0,"[-89.47323694750625, 43.04876406606015]"
0.0,427,43.071169,-89.477962,6901,0.0,0.0,NB N Rosa fs Marconi ,2385,0.0,0.0,0.0,0.0,0,0,"[-89.47795594433624, 43.071161062260444]"
56306.92,693,43.056076,-89.44174,6902,2.0,2.0,NB Toepfer fs St Clair ,2387,0.0,0.0,11.26,11.26,0,0,"[-89.441733956796, 43.05606806313459]"
312008.95,73,43.060885,-89.423091,6903,17.53,17.53,EB Monroe fs Leonard ,2389,18.53,18.53,62.4,62.4,0,0,"[-89.42308496157911, 43.06087706096541]"
2229.98,374,43.053632,-89.444109,6904,0.0,0.0,WB Tokay ns Frederick ,2390,0.0,0.0,0.45,0.45,0,0,"[-89.44410295613571, 43.05362406311932]"
0.0,456,43.081294,-89.481254,6905,0.0,0.0,NB Old Middleton fs Norman ,2391,0.0,0.0,0.0,0.0,0,0,"[-89.48124794207824, 43.08128606066835]"
220085.71,815,43.08442,-89.477948,6906,1.0,1.0,SB Univ Ave ns Capital ,2392,0.0,0.0,44.02,44.02,0,0,"[-89.47794194268705, 43.084412060343915]"
35665.18,1,43.073822,-89.42861,6907,0.5,0.5,NB Highland op Va Hosp ,2393,0.5,0.5,7.13,7.13,0,0,"[-89.4286039585795, 43.07381405901483]"
727519.49,87,43.072904,-89.456953,6908,39.02,39.02,EB Sheboygan ns N Segoe ,2395,27.51,27.51,145.5,145.5,0,0,"[-89.45694695028887, 43.07289606056572]"
0.0,716,43.061033,-89.457786,6909,0.0,0.0,SB S Segoe ns Mineral Pt ,2396,0.0,0.0,0.0,0.0,0,0,"[-89.45777995146058, 43.06102506303423]"
124841.3,432,43.072937,-89.467125,6910,6.01,6.01,EB Sheboygan fs N Whitney ,2397,3.0,3.0,24.97,24.97,0,0,"[-89.46711894719606, 43.07292906188058]"
0.0,17,43.075999,-89.467966,6911,0.0,0.0,SB N Whitney fs Univ Ave ,2398,0.5,0.5,0.0,0.0,0,0,"[-89.46795994626696, 43.07599106064342]"
0.0,405,43.063031,-89.478585,6912,0.0,0.0,SB S Rosa fs Driftwood ,2400,0.0,0.0,0.0,0.0,0,0,"[-89.47857894445738, 43.06302306330266]"
66448.38,715,43.061234,-89.471956,6913,3.0,3.0,NB S Whitney fs Mineral Pt ,2401,4.0,4.0,13.29,13.29,0,0,"[-89.47194994743914, 43.0612260637906]"
299631.54,18,43.079569,-89.472339,6914,7.01,7.01,SB Univ Ave fs Spring Harbor ,2404,10.5,10.5,59.93,59.93,0,0,"[-89.47233294536035, 43.079561060613315]"
80836.66,251,43.053484,-89.463731,6915,4.51,4.51,EB Tokay ns Wedgewood ,2417,4.51,4.51,16.17,16.17,0,0,"[-89.46372495046313, 43.05347606456983]"
12264.87,374,43.053301,-89.444491,6916,0.5,0.5,EB Tokay ns Frederick ,2431,1.0,1.0,2.45,2.45,0,0,"[-89.44448495609232, 43.05329306373376]"
165857.92,678,43.050077,-89.450611,6917,7.51,7.51,EB Odana fs S Midvale ,2433,5.51,5.51,33.17,33.17,0,0,"[-89.45060495406747, 43.050069063894966]"
44599.54,701,43.057724,-89.44174,6918,0.5,0.5,NB Toepfer fs Meyer ,2435,0.0,0.0,8.92,8.92,0,0,"[-89.44173395652518, 43.05771606223142]"
647880.86,84,43.076588,-89.419301,6919,8.0,0.0,WB Observatory at Natatorium ,2442,13.51,0.0,129.58,28.17,0,0,"[-89.41929496049077, 43.07658005831035]"
